Term,Freq
neto plačnik,7
obvezni izdatek,7
deželno vino,7
trgovska mreža,7
promocija kulture,7
Južna Finska,7
javno zaslišanje,7
parlamentarec,7
tjulenj,7
gospodarska podpora,7
mednarodna listina,7
Južnoafriška carinska unija,7
ekonomske pravice,7
verska ustanova,7
evropsko politično sodelovanje,7
okoljsko sodelovanje,7
mednarodno plačilo,7
fitosanitarni nadzor,7
poslovna politika,7
politično nasilje,7
pravice javnih uslužbencev,7
Barentsovo morje,7
etnologija,7
pooblastilo za imenovanje,7
elektronski odpadki,7
zunanja politika,7
vozilo na zračni blazini,7
uradni trg,7
uporabnik informacije,7
kopičenje orožja,7
nacionalna identiteta,7
sušno območje,7
stroškovna analiza,7
sklad KNPVP,7
urarska industrija,7
trgovski posrednik,7
Severno ledeno morje,7
nezadostna proizvodnja,7
politično povezovanje,7
zatiranje žuželk,7
prestopništvo,7
nepošteni pogodbeni pogoji,7
Fujairah,7
cestne službe,7
poraba gospodinjstev,7
načelo „plača povzročitelj obremenitve“,7
Drenthe,7
duhovščina,7
avdiovizualna koprodukcija,7
socialno stanje,7
podeželsko naselje,7
pravo socialne varnosti,7
samopostrežna trgovina,7
gospodinja,7
družinsko pravo,7
Evropa državljanov,7
telesna vzgoja,7
nadomestna kazen,7
neobvezni izdatki,7
oligopol,7
gospodarski sporazum,7
vizumska politika,7
srednji sloj,7
Mednarodna zveza za telekomunikacije,7
mlečna industrija,7
delitev delovnega mesta,7
razširjanje kulture,7
samoupravljanje,7
srednjeročno financiranje,7
hladna vojna,7
organizacija volitev,7
jezikoslovje,7
indeks gibanja cen,7
obseg proračuna,7
industrijska skrivnost,7
zaščitna cena,7
večstrankarski sistem,7
ovrednotenje projekta,6
izkoriščanje mineralnih surovin,6
socialno vedenje,6
socialnovarstvena dajatev,6
pravica do osebne podobe,6
parlamentarni dokument,6
število učencev,6
nega na domu,6
televizijski aparat,6
Opoljsko  vojvodstvo,6
koncentracija industrije,6
citologija,6
Zahodna Makedonija,6
uporabnik prevoznih storitev,6
davek na porabo,6
Šlezijsko  vojvodstvo,6
samoodločba,6
Sporazum ADR,6
študija učinkov,6
stabilizacija dohodkov,6
lokalno onesnaževanje,6
zmerni pas,6
urbanistični predpisi,6
odobritev proračuna,6
mestno prebivalstvo,6
omrežje plovnih poti,6
izdelek za široko porabo,6
nedeljsko delo,6
vodenje sestankov,6
Spodnješlezijsko  vojvodstvo,6
potrošniška raziskava,6
industrija gnojil,6
iskanje nadomestne zaposlitve,6
inkunabula,6
tovarniška cena,6
jedrsko razoroževanje,6
prednostna regija,6
podnebni pas,6
tezaver,6
žlahtnjenje rastlin,6
ekstenzivno kmetijstvo,6
kriminologija,6
turistično območje,6
industrijsko središče,6
osebnostni razvoj,6
borzni posel,6
elektronski dokaz,6
nadomestitev uvoza,6
javno gospodarstvo,6
vede o Zemlji,6
solastnina,6
hitro pokvarljivo blago,6
skupina za kakovost,6
presežek zalog,6
socialna neenakost,6
pomoč za preusmeritev,6
psihiatrična ustanova,6
vpis v volilni imenik,6
zajamčeni dohodek,6
gospodarska soodvisnost,6
tožba zaradi opustitve,6
podeželska cesta,6
optično prepoznavanje znakov,6
večpredstavnost,6
hidroelektrična energija,6
veterinarski izdelek,6
Malopoljsko vojvodstvo,6
Sarawak,6
nesmrtonosno orožje,6
dodatni trgovinski mehanizem,6
izgnanec,6
televizija z visoko ločljivostjo,6
parazitologija,6
skupina G-10,6
delo na domu,6
Svetokriško  vojvodstvo,6
odpis davčnega dolga,6
mikroelektronika,6
Severna Portugalska,6
države ASEAN,6
mestno naselje,6
mešana kmetija,6
ugovor vesti,6
Svetovni program za prehrano,6
tehnološka nevarnost,6
kisli dež,6
delovna migracija,6
zamrznitev plač,6
mednarodno pomorsko pravo,5
protekcionizem,5
avtonomna skupnost Madrid,5
bojno vozilo,5
stanovska organizacija,5
kmetijska reforma,5
delovnopravna zakonodaja,5
geomorfologija,5
varstvo živalstva,5
tradicionalna tehnologija,5
delokalizacija,5
opravilna sposobnost,5
Zahodnoafriška gospodarska skupnost,5
Niue,5
tranzit Skupnosti,5
delavec invalid,5
kulturne povezave,5
carinska pogajanja,5
redka poseljenost,5
diverzifikacija oskrbe z energijo,5
Sporadi,5
stalno poklicno usposabljanje,5
pomoč mladim kmetom,5
Brasov,5
razgradnja elektrarne,5
varstvo naložb,5
ribje lovišče,5
medicinsko izobraževanje,5
pridelava vrtnin za trg,5
obdelava premoga,5
huliganstvo,5
toplotne naprave,5
odpornost materialov,5
izmenjava publikacij,5
vesoljska politika,5
šolska menza,5
posodobitev kmetije,5
ekonomske razlike,5
elektronska igra,5
vodna politika,5
obvezno škodno zavarovanje,5
alternativna energija,5
Medparlamentarna unija,5
postopek sprejemanja proračuna,5
zajamčena najnižja cena,5
politično udejstvovanje,5
gospodarske sankcije,5
regije Irske,5
sorazmerna zastopanost,5
franko cena,5
večstanovanjska hiša,5
rekreacijski park,5
pogoji menjave,5
prošnja za zaposlitev,5
prodaja z izgubo,5
proizvodni cilj,5
osebni stečaj,5
volilno telo,5
skupna prometna politika,5
nakupovalne navade,5
hidrogeologija,5
računalniška kriminaliteta,5
skupinske dejavnosti,5
stvarna pristojnost,5
pritožba na Komisijo,5
opuščeno zemljišče,5
snemalna oprema,5
predelava mineralnih surovin,5
dohodek kmetije,5
urejanje besedil,5
St. Eustatius,5
nazadujoča industrijska regija,5
enciklopedija,5
zastarela tehnologija,5
približevanje politik,5
Pogodba o delovanju EU,5
Ameriški Deviški otoki,5
baltiške države,5
sprememba ustave,5
dnevna migracija,5
namenska poraba,5
vojaške raziskave,5
zastopanje zaposlenih,5
ozemeljska enklava,5
kapok,5
telekomunikacijska industrija,5
splošno zdravstveno zavarovanje,5
regija Yambol,5
vesoljsko pravo,5
elektrotehnika,5
gojenje cvetja,5
izvozna spodbuda,5
težka industrija,5
nemško govoreča skupnost,5
socialni konflikt,5
ekonomska politika,5
preglednost odločanja,5
Goriška,5
tehnologija materialov,5
javno šolstvo,5
industrijska država,5
obligacijsko pravo,5
oživljanje gospodarstva,5
transgena žival,5
mikrodelec,5
sladkorni trst,5
nabavno združenje,5
uvozni kredit,5
izvozna industrija,5
informacijska politika,5
izdelek z napako,5
književnost,5
industrijska statistika,5
usposabljanje za vodenje,5
neželena elektronska pošta,5
paravojaška enota,4
pomoč tujini,4
politične vede,4
liofiliziranje,4
gospodarsko nihanje,4
krvna bolezen,4
dietetični proizvod,4
zaposleni v javnih službah,4
regionalne volitve,4
izvoz kapitala,4
velika gradbena dela,4
monetarni odnosi,4
zamrznjen izdelek,4
pomoč pri izobraževanju,4
prilagoditev na podnebne spremembe,4
preusmeritev industrije,4
industrija celuloze in papirja,4
informacijski urad,4
krog pogajanj v Dohi,4
okopavina,4
pedologija,4
civilno služenje vojaškega roka,4
posodobitev podjetja,4
Gorj,4
umetne mase,4
računalniški center,4
računalniško podprta proizvodnja,4
nadzor EU,4
turistični vodič,4
pristojbina za pristajanje,4
davek na goriva,4
vizualne umetnosti,4
zaloge EU,4
zgodovina Evrope,4
srednje veliko mesto,4
nacionalna šola,4
omejitev prostosti,4
vojaška skrivnost,4
pravica do tožbe,4
predpisi o naložbah,4
talna reja,4
raziskave v podjetju,4
Spodnja Normandija,4
biometrija,4
industrija obdelovalnih strojev,4
pogoji za upokojitev,4
potreba po delovni sili,4
podpredsednik parlamenta,4
organizacija prometa,4
odprta univerza,4
kmetijski svetovalec,4
Zgornja Avstrija,4
enotna monetarna politika,4
revalvacija,4
strateške rezerve,4
volišče,4
himna,4
rude neželeznih kovin,4
pravica do stanovanja,4
agronomija,4
ukinjanje delovnih mest,4
živalski viri,4
industrija informacijske tehnologije,4
valutna pariteta,4
Bacau,4
kulturna izjema,4
zdravstvena kartica,4
pretvarjanje energije,4
brezobrestni kredit,4
arhipelag,4
Pogodba o združitvi,4
velika družina,4
koristna nosilnost,4
Lubuško  vojvodstvo,4
Zgornja Normandija,4
poklic v zdravstvu,4
notranja politika,4
brezplačno zdravstveno varstvo,4
mednarodno delovno pravo,4
kartelni sporazum,4
naložbe EU,4
sladkovodno ribištvo,4
Ras al Khaimah,4
mednarodno kazensko pravo,4
kavkaške države,4
funkcionalna živila,4
katalogizacija,4
vračanje migrantov,4
Višegrajska skupina,4
sredstva regij,4
regulacija trga,4
izboljševanje tal,4
intelektualni kapital,4
poklicni šport,4
pristaniški promet,4
prehrambni viri,4
makroekonomija,4
regija Murcia,4
protidampinška zakonodaja,4
delovna storilnost,4
evropski simbol,4
stavbna dediščina,4
državna tajnost,4
Skupina iz Ria,4
timsko delo,4
sodelovanje Jug-Jug,4
pridobivanje rude,4
ministrsko zasedanje,4
vprežna žival,4
mednarodna statistika,4
mednarodna odgovornost,4
finančna politika,4
Gospodarska skupnost srednjeafriških držav,4
znižanje kazni,4
tehnika proizvodnje,4
prevoz pod carinskim nadzorom,4
pomoč kmetijstvu,4
srednje veliko kmetijsko gospodarstvo,4
velemesto,4
proračunska politika,4
omejeno razširjanje,4
investicijske dobrine,4
davčno sodišče,4
depolitizacija,4
koncentracijsko taborišče,4
demografska napoved,4
kmetijsko-okoljski načrt,4
posmrtnina,4
carinska politika,4
Mezzogiorno,4
intenzivna živinoreja,4
tradicionalno ribištvo,4
razrešnica glede proračuna,4
kratkoročna napoved,4
Covasna,4
struktura gospodarstva,4
neposredna demokracija,4
učinek oglaševanja,4
investicijski kredit,4
statistika zaposlenosti,4
ribištvo Skupnosti,4
stalno predstavništvo pri EU,4
vertikalno povezovanje,4
kmetijski kredit,4
proračun za obrambo,4
reprogramiranje javnega dolga,4
vladajoči sloj,4
Svetovna turistična organizacija,4
štetje glasov,4
varnost delovnega mesta,4
potniška tarifa,4
institucionalni sporazum,3
Kaspijsko jezero,3
razvojna ovira,3
državna statistika,3
ribiška statistika,3
bojni helikopter,3
pravica do izobraževanja,3
WCL,3
onesnaževalo vode,3
družbeni položaj,3
evropska valuta,3
tovarna konzerv,3
svoboda trgovine,3
mestna cesta,3
Osrednja Makedonija,3
organizacija zdravstvenega varstva,3
politična kultura,3
sodno zaslišanje,3
poslovodno računovodstvo,3
nerazvitost,3
priporočilo (EU),3
operativni proračun ESPJ,3
osnovni delec,3
državljanska nepokorščina,3
pridobivanje obdelovalne zemlje,3
Arabska liga,3
recikliran izdelek,3
provinca Luxembourg,3
Severna Madžarska,3
pomožni delavec,3
kulturna organizacija,3
biološki standard,3
regija Razgrad,3
uprava zapora,3
cenovno neskladje,3
sladkovodni ekosistem,3
mednarodna plovna pot,3
ekonometrija,3
neformalna izobrazba,3
mnemonika,3
razširitvena kartica,3
apartheid,3
medicinski in kirurški instrumenti,3
nepismenost,3
izletniško plovilo,3
ribolovna ureditev,3
mikroekonomija,3
poslovodni informacijski sistem,3
uvozni monopol,3
sredozemski gozd,3
delovodja,3
zadovoljstvo na delovnem mestu,3
samoomejevanje,3
mednarodna valuta,3
sedež v parlamentu,3
nekdanja NDR,3
Vzhodna Finska,3
kulturna politika,3
dopolnilni proračun,3
družbeni sloj,3
tropski sadež,3
financiranje volitev,3
Joint European Torus,3
mešani sporazum,3
raziskovalna politika,3
plansko gospodarstvo,3
gazirana pijača,3
parlamentarna imuniteta,3
mednarodna politika,3
Timis,3
Mednarodni trgovinski center,3
zasvojenost z igrami,3
kristjan,3
regija Vidin,3
Kastilija in Manča,3
Umm al Qaiwain,3
kraja identitete,3
ugovor vesti vojaški dolžnosti,3
gospodarski vzpon,3
izdatki za kmetijstvo,3
ribolovna dovolilnica,3
semantični splet,3
stavbna oprema,3
Južno Egejsko morje,3
uvajanje izdelka na trg,3
varstvo rastlinstva,3
Aland,3
mednarodno davčno pravo,3
javna morala,3
vojna škoda,3
politični begunec,3
strukturna politika,3
regionalna kultura,3
Program ZN za razvoj,3
zračna flota,3
zdravstvena politika,3
Integracijski sistem Srednje Amerike,3
organizacija sodstva,3
odložni carinski postopek,3
kakovost poučevanja,3
licenca za opravljanje prevoza,3
struktura zaposlenosti,3
politika sodelovanja,3
Ialomita,3
Savinjska,3
programska industrija,3
socialni kazalec,3
organizacijska kultura,3
komunikacijska politika,3
diaspora,3
EUTELSAT,3
zloraba zaupanja,3
tradicionalna energija,3
Severozahodna Anglija,3
narodna knjižnica,3
gojenje rakov,3
zabavišče,3
potratna poraba,3
skupna hčerinska družba,3
razporeditev delovnega časa,3
avtonomna skupnost Valencia,3
poročena oseba,3
gozdarsko združenje,3
odpravnina ob odpustu,3
železniška tarifa,3
sklad Sveta Evrope,3
uporaba vesolja,3
zgodovinska znamenitost,3
seizmologija,3
Munster,3
Osrednja Portugalska,3
Severna Holandija,3
črna gradnja,3
usklajevanje financiranja,3
računalniški virus,3
znanstveno odkritje,3
Mariansko otočje,3
Nimexe,3
državna suverenost,3
nadzor nad ribolovom,3
vlaganja v industriji,3
upravna avtonomija,3
pisarniški delavec,3
evropski komisar,3
deložacija,3
analitska kemija,3
storitveno osebje,3
občinsko zemljišče,3
Severno Egejsko morje,3
zakonodaja o gozdovih,3
območje prevoza,3
potujoča trgovina,3
telesno prizadeta oseba,3
evropska javna služba,3
verski simbol,3
regija Stara Zagora,3
informacijska industrija,3
način volitev,3
pravna informatika,3
zasebni mediji,3
geokemija,3
izdatki za hrano,3
mednarodni javni uslužbenec,3
položaj kmetijstva,3
federalizem,3
organizacija stranke,3
gospodar kmetijskega gospodarstva,3
pridelovanje v rastlinjakih,3
regija Dobrič,3
konjunkturno nihanje,3
medicinske vede,3
Zahodna Sahara,3
demokratska stranka,3
Južna Holandija,3
Skupina 24,3
dvojezičnost,3
Vzhodna Malezija,3
družinski proračun,2
Sodišče (EU),2
finančna izravnava,2
sestava družbe,2
Buzau,2
analiza bilance stanja,2
tarifna lestvica,2
bolnišnični stroški,2
regija na Slovaškem,2
volilni program,2
jedrska fizika,2
stanovanjske potrebe,2
analiza gospodarnosti,2
mednarodna tarifa,2
izobraževalna politika,2
regije Portugalske,2
Rona-Alpe,2
Leinster,2
anorganski kemični izdelek,2
Mehedinti,2
regije v Sloveniji,2
asimetrično vojskovanje,2
skladiščenje ogljikovodikov,2
prenos kmetij,2
lekarnar,2
jezikovna skupina,2
Svet za človekove pravice,2
nezakonski otrok,2
finančne storitve pošte,2
industrijska revolucija,2
vojaška disciplina,2
prednost prava,2
prostoživeči sesalec,2
Čehoslovaška,2
Skupina 77,2
proizvodna politika,2
povojno obdobje,2
prevozna kvota,2
čezatlantski odnosi,2
sindikat javnih uslužbencev,2
evropska televizija,2
sušeni izdelek,2
nadomestila poslancem,2
uvozna politika,2
količina iztovorjenih rib,2
regije Nemčije,2
letališko zemeljsko osebje,2
carinska ovira,2
certificiranje Skupnosti,2
policijska kontrola,2
politična motivacija,2
trgovsko izobraževanje,2
sestava parlamenta,2
socialno sodišče,2
gorski gozd,2
predpisi o obdelavi podatkov,2
listina o človekovih pravicah,2
filozofija znanosti,2
energetska kriza,2
proračunski stabilizator,2
izkopavanje rude,2
evropeizacija,2
resolucija EP,2
odseljevanje s podeželja,2
resolucija Sveta Evropske unije,2
trgovina zunaj EU,2
koncesija za opravljanje storitev,2
regionalni jezik,2
kmetijski projekt,2
regionalni proračun,2
spolna vzgoja,2
Nordijski svet,2
starševske pravice,2
delničarstvo,2
dodatni zaslužek,2
mednarodna arbitraža,2
industrija umetnih mas,2
bančno pravo,2
odtok kapitala,2
cene poštnih storitev,2
Brettonwoodski sporazum,2
medsebojna povezava sistemov,2
varstvo družine,2
kmetijska proizvajalna sredstva,2
prodajno zastopstvo,2
porazdelitev bogastva,2
prepoved opravljanja poklica,2
ločena oseba,2
samooskrbno kmetijstvo,2
Avstrijska Koroška,2
gozdno gospodarstvo,2
ozemlja nekdanje Jugoslavije,2
industrijsko gospodarstvo,2
rekonstituiran izdelek,2
socialno poročilo,2
odobritev tarif,2
pravo znamk,2
sestava prebivalstva,2
diskriminacija na podlagi invalidnosti,2
zazidalni načrt,2
Unija arabskega Magreba,2
tarifno območje,2
orodjarstvo,2
borealni gozd,2
svetovalna pristojnost,2
javno glasovanje,2
socialno gibanje,2
zdravniška napaka,2
evropski avdiovizualni prostor,2
brezposelnost žensk,2
mladoletniško prestopništvo,2
obvezno varčevanje,2
socialni sporazum,2
imidž,2
nizki gozd,2
podiplomsko izobraževanje,2
onesnaževanje obal,2
komunikacijska industrija,2
nadzor komunikacij,2
otrok migranta,2
glava družine,2
parabolična antena,2
lastništvo gozdov,2
Kneževina Asturija,2
migracijska politika,2
tehnični pouk,2
promet znotraj EU,2
polkovina,2
denarno območje,2
ritem dela,2
emancipacija,2
varnost zgradb,2
provinca Limbourg,2
vojaško sodelovanje,2
regija Loire,2
vladni predlog zakona,2
obseg trgovinske menjave,2
dopustnost postopka,2
plačilo po učinku,2
Evropski sindikalni inštitut,2
uporaba nedovoljenih poživil,2
delovni staž,2
Calarasi,2
medparlamentarno sodelovanje,2
posojilo EU,2
Sysmin,2
izredni proračun,2
devizna omejitev,2
jedrska vojna,2
prihodki od DDV,2
vladna izjava,2
Jugozahodna Anglija,2
regije Švedske,2
pravica do obiska,2
sektorsko načrtovanje,2
bolezen prebavil,2
Prešovski okraj,2
tuji študent,2
raziskovalni proračun,2
tokijski krog pogajanj,2
Salzburška,2
paliativna oskrba,2
letalonosilka,2
Norra Mellansverige,2
ekološki turizem,2
Oulu,2
mestna infrastruktura,2
poučevanje jezika,2
diskriminatorna cena,2
načrtovanje trga,2
zemljiški trg,2
status Jeruzalema,2
genska tehnologija,2
državna zdravstvena služba,2
Harghita,2
Evropska zveza za sodelovanje,2
gozdarska statistika,2
urejanje telekomunikacij,2
davčni monopol,2
najem poslovnih prostorov,2
razdelitev sedežev,2
nižji sloj,2
enote za hitro posredovanje,2
upravna odredba,2
država blaginje,2
oplodni reaktor,2
prsti in kamnine,2
začasna ustavitev pomoči,2
Zahodna Finska,2
komercialne informacije,2
arabski svet,2
mednarodno posojilo,2
ribiške raziskave,2
subtropski pas,2
Jugovzhodna Anglija,2
obrtna proizvodnja,2
umetna inteligenca,2
resolucija OZN,2
pristojnosti v izrednih razmerah,2
bolezni živčevja,2
regija Blagoevgrad,2
sekretariat Pacifiške skupnosti,2
preglednost uprave,2
darilni izdelek,2
pridobitev lastnine,2
zasebne zaloge,2
mladi sir,2
volilna udeležba,2
Laponska,2
družina cervidae,2
izkoriščeno kmetijsko zemljišče,2
odnosi med socialnimi partnerji,2
priprava blaga za trg,2
sekundarni sektor,2
kmetovalka,2
pridobivanje dokumentacije,2
industrijska poraba,2
državni simbol,2
umetnostna vzgoja,2
frankofonska Afrika,2
prisilna poravnava,2
merila za pristop,1
regije Danske,1
objava tarif,1
večjezični slovar,1
kmetovanje na lastni zemlji,1
unitarna država,1
družinsko nasilje,1
ponudnik dostopa do interneta,1
Braila,1
urbanistični problem,1
organizacijski zakon,1
koncentracija prebivalstva,1
zdravstveni turizem,1
Program ZN za okolje,1
evropsko vozniško dovoljenje,1
sir s plesnijo,1
videoteks,1
Novi instrument Skupnosti,1
sredstva lokalne skupnosti,1
toplotno odporni material,1
proračun za izobraževanje,1
industrijska kemija,1
hrvaške regije,1
iskanje rude,1
izboljšanje stanovanjskih razmer,1
države NAFTA,1
ocenjevanje zaposlenih,1
države Sveta Evrope,1
presoja ustavnosti,1
Visočinski okraj,1
posebni polimer,1
Mellersta Norrland,1
Podravska,1
pomoč v naravi,1
splošna volilna pravica,1
mednarodni kartel,1
čezmejni pretok podatkov,1
fašizem,1
prepovedan sporazum,1
Karlovarski okraj,1
tajna služba,1
politične pristojnosti,1
varstvo delničarjev,1
srednjeročni kredit,1
radiobiologija,1
oblikovanje države,1
skupnosti Belgije,1
politika pomoči,1
glasovanje po pooblaščencu,1
Plzenski okraj,1
elektronsko upravljanje podatkov,1
neuvrščenost,1
indeksiranje plač,1
evropski pridružitveni sporazum,1
kmetijsko orodje,1
sporazum START,1
pooblastilo za presojo,1
migrantka,1
tropsko kmetijstvo,1
Severna Anglija,1
tožba zaradi neizpolnitve obveznosti,1
delo na črno,1
razsuto blago,1
razglasitev zakona,1
Srednja Grčija,1
bolnikove pravice,1
zaščita komunikacij,1
ogrožanje državne varnosti,1
dolžnosti javnih uslužbencev,1
delegacija EP,1
ekonomska geografija,1
gojenje gozdov,1
poskusna kmetija,1
tropska rastlina,1
demokratični deficit,1
dedno pravo,1
socialno vključevanje invalidov,1
volilni spor,1
francosko govoreča skupnost,1
trgovina z umetninami,1
primarnost prava EU,1
uvozna davščina,1
mednarodni prostovoljec,1
prefabrikacija,1
socialna klavzula,1
avtomatizacija pisarniškega poslovanja,1
načrtovanje prevoza,1
pritožba uslužbencev,1
nacionalna neodvisnost,1
podjetje v javnem interesu,1
Južnočeški okraj,1
"zakonec, ki pomaga",1
produktivnost tal,1
komercialni mediji,1
Gävleborško okrožje,1
preseljevanje prebivalstva,1
mladoletnost,1
ostanek zdravila,1
bioindustrija,1
lasersko orožje,1
geopolitika,1
EFICS,1
medčloveški odnosi,1
konferenca ladijskih prevoznikov,1
specializacija trgovine,1
nadzor volitev,1
Arges,1
javna gradbena dela,1
intervencijska politika,1
gerontologija,1
izkoriščanje morja,1
dehidrirani izdelek,1
nadomestna mati,1
bombnik,1
Kralovehraški okraj,1
varstvo krajine,1
politika o podnebnih spremembah,1
pravica do zdravja,1
civilna žrtev,1
stanovanjska politika,1
sistem pridelovanja,1
ustavna monarhija,1
suverenost nad zračnim prostorom,1
načrtovanje izobraževanja,1
islamsko bančništvo,1
cona za pešce,1
novo industrializirana država,1
materinščina,1
koncentracija gospodarske moči,1
nadzor nad oboroževanjem,1
parceliranje,1
predpisi o plovbi,1
globoko zamrznjen izdelek,1
mehanizacija kmetijstva,1
Libereški okraj,1
elektronska uprava,1
Jämtlandsko okrožje,1
elektronsko bančništvo,1
alternativna medicina,1
bojno letalo,1
Övre Norrland,1
kmetijski stranski proizvod,1
pridobljena obdelovalna zemlja,1
regije Nizozemske,1
sporazum ADN,1
tehnološka presoja,1
onesnaženje zaradi nesreče,1
prepovedano orožje,1
tovarna na ključ,1
zavrnitev proračuna,1
rekonstrukcija vlade,1
virtualna knjižnica,1
družbena norma,1
žensko gibanje,1
delitev lastnine,1
brezplačno šolanje,1
dejavnik obremenjevanja okolja,1
politični status,1
Värmlandsko okrožje,1
davek po odbitku,1
trgovina z domačimi živalmi,1
zapuščeni otrok,1
Zlinski okraj,1
mnenje EP,1
države ECOWAS,1
enakovrednost diplom,1
gozdarska politika,1
varovani gozd,1
mreža šol,1
mednarodno gospodarsko pravo,1
kulturni pluralizem,1
vodja opozicije,1
provinca Namur,1
Olomouški okraj,1
prirojena bolezen,1
hribovsko kmetijstvo,1
pomoč ESPJ,1
trgovinski promet,1
pogajalske spretnosti,1
pokroviteljstvo EU,1
viri tal,1
Caras-Severin,1
namakalno poljedelstvo,1
sredstva za oglaševanje,1
drevesničarstvo,1
Västerbottensko okrožje,1
gospodarska neodvisnost,1
jedrsko pravo,1
poslanska vprašanja,1
rastlinski viri,1
prisilna poroka,1
opravljanje več funkcij,1
parlamentarna knjižnica,1
zaporniški režim,1
Väli-Suomi,1
politika financiranja,1
varstvo pred hrupom,1
okoljski indikator,1
zavrnitev prodaje,1
znanstveni izračun,1
sodobna zgodovina,1
etnična diskriminacija,1
sprejem zakona,1
svetovna zgodovina,1
struktura ribištva,1
izboljšanje strukture tal,1
Severni Brabant,1
lovski predpisi,1
parkljevka in slinavka,1
zelenjavni vrt,1
živilska kemija,1
Osrednječeški okraj,1
ponudba energije,1
ekonomska klasifikacija,1
Västernorrlandsko okrožje,1
Panamski prekop,1
državni premoženjski sklad,1
pravica do samoodločbe,1
Sydsverige,1
parlamentarna diplomacija,1
neuporabni odpadki,1
nedovoljena prekinitev nosečnosti,1
šolska uprava,1
hipermediji,1
regije Finske,1
nekvalificiran delavec,1
kronološko poročilo,1
prva svetovna vojna,1
oddajanje del zunanjim izvajalcem,1
virtualna skupnost,1
druga faza EMU,1
ohranjanje ribjega staleža,1
poslovni turizem,1
ENEA,1
veščina pisanja,1
stroški volitev,1
poraba na osebo,1
Botosani,1
elektromaterial,1
vrednost trgovinske menjave,1
Norrbottensko okrožje,1
politična koalicija,1
boj proti potratni porabi,1
sposobnost komuniciranja,1
regije Grčije,1
starševski dodatki,1
migracija v Skupnosti,1
Neamt,1
homogenizirano mleko,1
mere in uteži,1
zaostanek pri prenosu zakonodaje,1
diktatura,1
Pardubiški okraj,1
gospodarska stagnacija,1
plovni kanal,1
načrtovanje zaposlovanja,1
islamsko pravo,1
ljudska demokracija,1
Midi Pyrenees,1
videodisk,1
izolacija zgradbe,1
centralizacija informacij,1
poligamija,1
razporejanje dohodka,1
tarifni sporazum,1
novejša zgodovina,1
informacijska avtocesta,1
Dalarnsko okrožje,1
termalna voda,1
svoboda izražanja mnenja,1
