ID;SRC;TAR
918;project evaluation;évaluation de projet
928;project management;exécution de projet
5824;project of common interest;projet d'intérêt commun
2807;promotion;promotion professionnelle
5826;promotion of the European idea;promotion de l'idée européenne
4119;promulgation of a law;promulgation de la loi
5809;proof;preuve
3775;propane gas;propane
2806;property development;promotion immobilière
3242;property insurance;assurance des biens
1687;property leasing;location immobilière
3378;property market;marché immobilier
1314;property tax;impôt foncier
3383;proportional representation;représentation proportionnelle
2809;proposal (EU);proposition (UE)
6300;prospective technological studies;prospective technologique
2823;prostitution;prostitution
4801;protected area;zone protégée
865;protected species;espèce protégée
2844;protectionism;protectionnisme
2826;protection of animal life;protection de la faune
2830;protection of animals;protection des animaux
2832;protection of communications;protection des communications
2833;protection of freedoms;protection des libertés
2834;protection of minorities;protection des minorités
2827;protection of plant life;protection de la flore
2828;protection of privacy;protection de la vie privée
2831;protection of shareholders;protection des associés
6007;protective clause;clause de sauvegarde
5612;protective equipment;équipement de protection
2775;protein products;produit protéique
6732;protestant church law;droit ecclésial protestant
5165;Protestantism;protestantisme
6884;protocol;protocole
4031;Protocol (EU);protocole (UE)
2851;protocol on sugar;protocole sucre
2850;protocol to an agreement;protocole d'accord
2852;prototype;prototype
2853;Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur
2854;province;province
2061;Province of Antwerp;province d'Anvers
1028;Province of East Flanders;province de Flandre orientale
5036;Province of Flemish Brabant;province de Brabant flamand
1227;Province of Hainault;province du Hainaut
1651;Province of Liège;province de Liège
1661;Province of Limbourg;province du Limbourg
1713;Province of Luxembourg;province de Luxembourg
2028;Province of Namur;province de Namur
5038;Province of Walloon Brabant;province de Brabant wallon
1027;Province of West Flanders;province de Flandre occidentale
3446;provision;réserve comptable
508;provisional twelfth;douzième provisoire
1079;provision of documents;fourniture de document
2602;provision of services;prestation de services
4761;proxy vote;vote par procuration
1480;psychiatric confinement;internement psychiatrique
1256;psychiatric institution;établissement psychiatrique
2855;psychiatry;psychiatrie
4094;psychoanalysis;psychanalyse
6613;psychological harassment;harcèlement moral
2856;psychology;psychologie
7812;psychometric test;test psychométrique
5914;psychotropic substance;substance psychotrope
58;public accounting;comptabilité publique
77;public administration;administration publique
2859;publication;publication
2864;publication of accounts;publicité des comptes
2861;publication of a law;publication de la loi
2865;publication of tariffs;publicité des tarifs
2153;Publications Office of the European Union;Office des publications de l’Union européenne
2588;public authorities;pouvoirs publics
5891;public awareness campaign;sensibilisation du public
4815;public bank;banque publique
740;public borrowing;emprunt public
4834;public building;bâtiment public
5829;public conduct of debates;publicité des débats
8418;public consultation;consultation publique
1810;public contract;marché public
424;public debt;dette publique
4012;public economic law;droit public économique
659;public economy;économie publique
796;public education;enseignement public
403;public expenditure;dépense publique
1018;public finance;finances publiques
5154;public financing;financement public
c_a62dbeba;public goods;biens publics
3885;public health;santé publique
4091;public hearing;audition publique
3547;public holiday;jour férié
3371;public hygiene;hygiène publique
878;public institution;établissement public
3630;public insurance;assurance publique
567;public international law;droit international public
1496;public investment;investissement public
578;public law;droit public
2124;public legal official;officier ministériel
4868;public library;bibliothèque publique
4190;public limited company;société anonyme
2996;publicly owned forest;forêt domaniale
1990;public morality;moralité publique
7187;public office;charge publique
2152;public opinion;opinion publique
2162;public order;ordre public
8466;public policy;politique publique
7934;public-private partnership;partenariat public-privé
2812;public property;propriété publique
5417;public prosecution;action publique
1938;public prosecutor's department;ministère public
3255;public relations;relations publiques
4045;public safety;sécurité publique
830;public sector;entreprise publique
4136;public service;service public
734;public service employee;employé des services publics
5568;public statement;déclaration publique
4289;public stock;stock public
4512;public transport;transport en commun
4565;public works;travaux publics
1745;publisher;maison d'édition
667;publishing;édition
5569;publishing deadline;délai d'édition
233;publishing of prices;publicité des prix
2562;Puerto Rico;Porto Rico
1375;pulp and paper industry;industrie de pâte et papier
3851;pump;pompe
716;pupil;élève
4983;purchase;achat
2642;purchase price;prix d'achat
1226;purchasing habits;habitude d'achat
2575;purchasing power;pouvoir d'achat
2241;purchasing power parity;parité de pouvoir d'achat
2571;push towing;poussage
2866;Qatar;Qatar
5135;Quaestor of the EP;questeur PE
1750;qualified majority;majorité qualifiée
6271;qualitative analysis;analyse qualitative
5480;quality control circle;cercle de qualité
6100;quality control of agricultural products;contrôle qualitatif des produits agricoles
180;quality control of industrial products;contrôle de qualité des produits industriels
1562;quality label;label de qualité
2870;quality of life;qualité de la vie
2869;quality of the environment;qualité de l'environnement
5233;quality standard;norme de qualité
6272;quantitative analysis;analyse quantitative
3591;quantitative restriction;restriction quantitative
2872;quantity of fish landed;quantité débarquée
2230;quasi-fiscal charge;parafiscalité
4013;quaternary sector;secteur quaternaire
1481;question put to a minister;interpellation parlementaire
1242;question time;heure des questions
2878;quorum;quorum
6765;quote;citation
1585;rabbit;lapin
2955;rabbit meat;viande de lapin
2988;rabies;rage
100;racial conflict;conflit racial
458;racial discrimination;discrimination raciale
2881;racism;racisme
c_be0de7b7;radiation exposure;exposition aux radiations
2884;radiation protection;radioprotection
3050;radical party;parti radical
686;radioactive effluent;effluent radioactif
1840;radioactive materials;matière radioactive
2539;radioactive pollution;pollution radioactive
347;radioactive waste;déchet radioactif
2882;radioactivity;radioactivité
5338;radiobiology;radiobiologie
2176;radio equipment;appareil de radio
c_50fb9d42;radio frequency identification;identification par radiofréquence
3875;radio telecommunications;télécommunication sans fil
1032;rafting;flottage
3430;rail network;réseau ferroviaire
4514;rail transport;transport ferroviaire
5243;railway industry;industrie ferroviaire
7358;railway station;gare ferroviaire
4382;railway tariff;tarif ferroviaire
7412;rapid reaction force;force de réaction rapide
c_b9c60592;rare earth;terres rares
5290;rare gas;gaz rare
2899;Ras Al Khaimah;Ras al-Khaimah
3550;rate of work;cadence de travail
2901;ratification of an agreement;ratification d'accord
2902;ratio;ratio
3808;raw chemical industry;industrie chimique de base
1839;raw material;matière première
1569;raw milk;lait cru
4316;raw sugar;sucre brut
8319;Razgrad region;région de Razgrad
3788;reactor cooling system;refroidissement du réacteur
823;real estate business;entreprise immobilière
298;real estate credit;crédit immobilier
1805;real estate market;marché foncier
2815;real property;propriété immobilière
2905;rearmament;réarmement
6356;reassignment;réaffectation professionnelle
1174;rebel government;gouvernement insurrectionnel
1674;receivership;liquidation des biens
4450;reclaimed land;terre récupérée
8457;recognition of a state;reconnaissance d'État
2932;recognition of diplomas;reconnaissance des diplômes
5178;recognition of studies;reconnaissance des études
6099;recognition of vocational training qualifications;reconnaissance des qualifications professionnelles
2926;recommendation;recommandation
2927;recommendation (EU);recommandation (UE)
2776;reconstituted product;produit reconstitué
3871;record;disque
3873;recording;support enregistré
2125;recording equipment;appareil d'enregistrement
3869;recording medium;support d'enregistrement
451;record library;discothèque
2943;recruitment;recrutement
5819;recycled product;produit recyclé
2946;recycling of capital;recyclage de capitaux
3651;recycling technology;technologie du recyclage
312;Red Cross;Croix-Rouge
3263;redemption;remboursement
1682;redemption of public debt;amortissement de la dette
3068;redevelopment aid;aide à la reconversion
2938;redirection of production;reconversion productive
2959;rediscounting;réescompte
3072;redistribution of income;redistribution du revenu
5737;Red Sea;mer Rouge
2685;reduced price;prix réduit
6400;reduction of gas emissions;réduction des émissions de gaz
3960;reduction of sentence;allégement de peine
2953;reduction of working time;réduction du temps de travail
1648;redundancy;licenciement économique
4724;red wine;vin rouge
2961;re-export;réexportation
2657;reference price;prix de référence
2966;referendum;référendum
3194;reflation;relance économique
2969;reform of the CAP;réforme de la PAC
2777;refrigerated product;produit réfrigéré
1390;refrigeration industry;industrie du froid
2986;refugee;réfugié
2993;refusal to bid;refus d'offre
2998;refusal to sell;refus de vente
3031;region;région
59;regional accounting;comptabilité régionale
437;regional agency;agence régionale
976;regional aid;aide régionale
6034;regional and local authorities;collectivité territoriale
5502;regional authority;collectivité régionale
7384;regional budget;budget régional
221;regional cooperation;coopération régionale
5171;regional culture;culture régionale
431;regional development;développement régional
462;regional disparity;disparité régionale
660;regional economy;économie régionale
5607;regional election;élection régionale
2445;regional farm policy;politique agricole régionale
3256;regional finances;finances régionales
6389;regional geography;géographie régionale
5120;regional government;administration régionale
1468;regional integration;intégration régionale
1497;regional investment;investissement régional
3088;regionalisation;régionalisation
3094;regionalisation of trade;régionalisation des échanges
3096;regionalism;régionalisme
7378;regionalist party;parti régionaliste
5703;regional language;langue régionale
5599;regional law;droit régional
6926;regional market;marché régional
2245;regional parliament;parlement régional
2407;regional planning;planification régionale
7380;regional police;police régionale
2515;regional policy;politique régionale
6927;regional security;sécurité régionale
6882;regional State;État régional
4268;regional statistics;statistique régionale
4532;regional transport;transport régional
5846;region dependent on fishing;région dépendante de la pêche
6782;region-EU relationship;relation région-Union européenne
3392;Region of Murcia;Région de Murcie
4840;regions and communities of Belgium;régions et communautés de Belgique
6136;regions of Austria;régions de l'Autriche
8301;regions of Bulgaria;régions de la Bulgarie
c_6acbfd25;regions of Croatia;régions de Croatie
337;regions of Denmark;régions du Danemark
7855;regions of Estonia;régions de l'Estonie
6135;regions of Finland;régions de la Finlande
1088;regions of France;régions de la France
1329;regions of Germany;régions de l'Allemagne
1184;regions of Greece;régions de la Grèce
7879;regions of Hungary;régions de la Hongrie
1506;regions of Ireland;régions de l'Irlande
1520;regions of Italy;régions de l'Italie
7861;regions of Latvia;régions de la Lettonie
7868;regions of Lithuania;régions de la Lituanie
7814;regions of Poland;régions de la Pologne
2564;regions of Portugal;régions du Portugal
8189;regions of Romania;régions de la Roumanie
7817;regions of Slovakia;régions de la Slovaquie
7815;regions of Slovenia;régions de la Slovénie
864;regions of Spain;régions de l'Espagne
6138;regions of Sweden;régions de la Suède
7816;regions of the Czech Republic;régions de la République tchèque
2288;regions of the Netherlands;régions des Pays-Bas
3780;regions of the United Kingdom;régions du Royaume-Uni
3662;registered trademark;marque déposée
1301;registration of a company;immatriculation de société
694;registration of voters;inscription électorale
530;registration tax;droit d'enregistrement
3099;regulation;règlement
3102;regulation (EU);règlement (UE)
2972;regulation of agricultural production;réglementation de la production agricole
3148;regulation of investments;réglementation des investissements
6139;regulation of telecommunications;réglementation des télécommunications
3172;regulation of transactions;régulation des transactions
4271;regulations for civil servants;statut du fonctionnaire
5507;regulatory committee (EU);comité de réglementation (UE)
c_cef8ea9d;regulatory policy;politique réglementaire
8460;reimbursement of aid;remboursement des aides
3175;re-import;réimportation
6928;reindeer;renne
2906;reinsurance;réassurance
6754;reintegration enterprise;entreprise d'insertion
3177;re-integration into school;réinsertion scolaire
3516;reintegration into working life;réinsertion professionnelle
3182;rejection of the budget;rejet du budget
5853;relations between the State and the regions;relation État-région
3479;relations between the two German States;relation interallemande
2239;relationship;parenté
4114;release on licence;libération conditionnelle
3257;religion;religion
6627;religious conflict;conflit religieux
459;religious discrimination;discrimination religieuse
6560;religious fundamentalism;intégrisme religieux
3486;religious group;groupe religieux
1454;religious institution;institution religieuse
3296;religious sect;secte religieuse
c_57946f1a;religious symbol;symbole religieux
6554;religious tourism;tourisme religieux
3267;remission of export duties;remise à l'exportation
4426;remote sensing;télédétection
950;removal;éloignement
3273;remuneration of work;rémunération du travail
754;renewable energy;énergie renouvelable
3551;renewable resources;ressource renouvelable
5833;renewal of an agreement;reconduction d'accord
817;rental business;entreprise de location
3380;rent regulations;réglementation des loyers
3265;reparcelling;remembrement
3323;repatriation grant;aide au retour
2890;repatriation of capital;rapatriement de capitaux
6621;repeal;abrogation
5142;repentance;repenti
3138;replacement of resources;remplacement des ressources
3345;replanting;replantation
2891;report;rapport
8424;representative democracy;démocratie représentative
2689;representative market price;prix représentatif de marché
5118;representative of local or regional authority;représentant de collectivité locale ou régionale
2687;representative price;prix représentatif
4395;representative rate;taux représentatif
3389;repression;répression
7135;reproductive health;santé génésique
3404;reprography;reprographie
5857;reptile;reptile
3413;republic;république
2259;Republican Party;parti républicain
3417;requisitioning of workers;réquisition des travailleurs
137;rescheduling of public debt;consolidation de la dette
2914;research;recherche
5237;research and development;recherche et développement
3660;research body;organisme de recherche
3652;research budget;budget de la recherche
5578;research expenditure (EU);dépense de recherche (UE)
1894;research method;méthode de recherche
2478;research policy;politique de la recherche
2795;research programme;programme de recherche
2801;research project;projet de recherche
2896;research report;rapport de recherche
6306;research results;résultat de recherche
3655;research staff;personnel de la recherche
5865;reservation;réservation
3440;reserve army;armée de réserve
1970;reserve currency;monnaie de réserve
3443;reserves;réserves
c_b0c14f45;resettlement of persons;réinstallation de personnes
3460;residence;résidence
4004;residence permit;droit de séjour
4787;residential area;zone d'habitation
1949;residential mobility;mobilité résidentielle
379;resignation of the government;démission du gouvernement
3478;resin;résine
6361;resistance of materials;résistance des matériaux
3470;resolution;résolution
3484;resolution (EU);résolution (UE)
5867;resolution of parliament;résolution du Parlement
6289;Resolution of the Council of the European Union;résolution du Conseil de l'Union européenne
6290;resolution of the European Council;résolution du Conseil européen
3531;resources of the sea;ressource de la mer
1756;respiratory disease;maladie des voies respiratoires
3611;restoration of customs duties;rétablissement des droits de douane
8443;restorative justice;justice réparatrice
4435;rest period;temps de repos
3588;restriction of liberty;restriction de liberté
3581;restriction on competition;restriction à la concurrence
4309;restrictive-practice authorisation;autorisation d'entente
354;restrictive-practice notification;déclaration d'entente
802;restrictive trade practice;entente
7215;result of the vote;résultat du vote
2434;retail outlet;point de vente
2652;retail price;prix de détail
4666;retail selling;vente au détail
5;retail trade;commerce de détail
3623;retired person;personne retraitée
5329;retirement conditions;condition de la retraite
3921;retroactivity of a law;rétroactivité de la loi
1911;return migration;migration de retour
1561;Réunion;la Réunion
2960;revaluation;réévaluation
2911;revenue;recette
5870;revision of an agreement;révision d'accord
5872;revision of financial perspectives;révision des perspectives financières
5871;revision of the Treaty (EU);révision de traité (UE)
3713;Rhineland-Palatinate;Rhénanie-Palatinat
5457;Rhine Valley;bassin rhénan
3714;Rhône-Alpes;Rhône-Alpes
3719;Ribe (county);Ribe (comté)
3732;rice;riz
7864;Riga;Riga
5596;right of action;droit d'agir en justice
5597;right of asylum;droit d'asile
532;right of establishment;droit d'établissement
8426;right of personal portrayal;droit à l'image
546;right of pre-emption;droit de préemption
437539;right of reply;droit de réponse
547;right of repossession;droit de reprise
7352;rights of access;droit de visite
552;rights of aliens;droit des étrangers
5600;rights of civil servants;droits du fonctionnaire
553;rights of minorities;droits des minorités
3974;rights of the defence;droits de la défense
538;rights of the individual;droit de l'individu
514;right to culture;droit à la culture
543;right to demonstrate;droit de manifester
3915;right to development;droit au développement
512;right to education;droit à l'éducation
6628;right to health;droit à la santé
7411;right to housing;droit au logement
513;right to information;droit à l'information
516;right to justice;droit à la justice
7348;right to physical integrity;droit à l'intégrité physique
c_d02647e2;right to reuse information;droit de réutiliser l’information
717;right to stand for election;éligibilité
531;right to stopover;droit d'escale
533;right to strike;droit de grève
548;right to vote;droit de vote
520;right to work;droit au travail
3726;Ringkøbing (county);Ringkoebing (comté)
6116;Rio Group;Groupe de Rio
3387;Rioja;Rioja
c_406ad4cc;risk management;gestion du risque
8461;river tourism;tourisme fluvial
153;road building;construction de route
5209;road cabotage;cabotage routier
3438;road network;réseau routier
4047;road safety;sécurité routière
4741;road services department;voirie
3127;road traffic;circulation routière
4533;road transport;transport routier
5215;road transport tariff;tarif routier
3117;roadworthiness tests;contrôle technique
c_ccac12ef;roaming;itinérance
3740;robotics;robotique
3744;robotisation;robotisation
5874;rodent;rongeur
4756;roll-call vote;vote par appel nominal
2234;rolling stock;parc ferroviaire
5653;Roma;Roms
3763;Romania;Roumanie
7350;Roman law;droit romain
2416;root crop;plante sarclée
1607;root vegetable;légume à racine
4723;rosé wine;vin rosé
3752;Roskilde (county);Roskilde (comté)
5875;royalism;royalisme
1387;rubber industry;industrie du caoutchouc
5622;rule of law;État de droit
3561;rules of procedure;règlement intérieur
885;rule under emergency powers;état d'exception
1538;ruling;jugement
5997;ruling class;classe dirigeante
6033;rural community;collectivité rurale
1542;rural development;développement rural
1222;rural habitat;habitat rural
1923;rural migration;migration rurale
2558;rural population;population rurale
3079;rural region;région rurale
507;rural settlement;agglomération rurale
7391;rural sociology;sociologie rurale
3341;rural tourism;tourisme rural
8315;Ruse region;région de Ruse
5876;Russia;Russie
3784;Rwanda;Rwanda
4059;rye;seigle
8367;SAARC countries;pays de l'ASACR
3903;Saarland;Sarre
3787;Saba;Saba
7397;sacred text;texte sacré
468;safety device;dispositif de sécurité
5234;safety standard;norme de sécurité
3804;Sahel;Sahel
8547;Saint Barthélemy;Saint-Barthélemy
3812;Saint Eustatius;Saint-Eustache
3830;Saint Helena;Sainte-Hélène
3403;Saint Kitts and Nevis;Saint-Christophe-et-Nevis
3833;Saint Lucia;Sainte-Lucie
3816;Saint Martin;Saint-Martin
3823;Saint Pierre and Miquelon;Saint-Pierre-et-Miquelon
3405;Saint Vincent and the Grenadines;Saint-Vincent-et-les-Grenadines
8516;Salaj;Salaj
4663;sale;vente
407;sales agent;dépositaire
3070;sales aid;aide à l'écoulement
2786;sales occupation;profession commerciale
2803;sales promotion;promotion commerciale
3604;sales representative;représentant de commerce
3603;sales staff;personnel de la vente
3758;salt;sel
4794;SALT Agreement;accord SALT
2779;salted product;produit salé
608;saltwater;eau salée
6198;Salzburg;Salzbourg
3858;Samoa;Samoa
4213;sample survey;sondage
623;sampling;échantillonnage
3866;sanction (EU);sanction (UE)
3814;San Marino;Saint-Marin
3888;São Tomé and Príncipe;Sao Tomé-et-Principe
3889;Sarawak;Sarawak
3891;Sardinia;Sardaigne
3905;satellite;satellite
30;satellite communications;communication par satellite
6852;satellite navigation;navigation par satellite
4712;satellite town;ville satellite
8515;Satu Mare;Satu Mare
2336;Saudi Arabia;Arabie saoudite
834;savings;épargne
5089;savings bank;caisse d'épargne
7826;Savinjska;Savinjska
6825;sawmill;scierie
5879;Saxony;Saxe
5880;Saxony-Anhalt;Saxe-Anhalt
6192;scanner;scanner
5405;Schengen Agreement;accord de Schengen
6626;Schengen Information System;système d'information Schengen
3918;Schleswig-Holstein;Schleswig-Holstein
627;school abroad;école à l'étranger
373;school age;âge scolaire
1098;school attendance;fréquentation scolaire
7341;school canteen;cantine scolaire
1927;school environment;milieu scolaire
1081;school fees;frais de scolarité
3216;school-industry relations;relation école-industrie
3968;schooling;scolarisation
1444;school inspection;inspection scolaire
1597;school legislation;législation scolaire
4705;school life;vie scolaire
1855;school medicine;médecine scolaire
3606;school results;résultat scolaire
1784;school textbook;manuel scolaire
4534;school transport;transport scolaire
4554;schoolwork;travail scolaire
3280;school-working life relations;relation école-vie professionnelle
304;Scientific and Technical Research Committee;comité de la recherche scientifique et technique
3842;scientific apparatus;appareil scientifique
5473;scientific calculation;calcul scientifique
6059;scientific committee (EU);comité scientifique (UE)
223;scientific cooperation;coopération scientifique
6303;scientific discovery;découverte scientifique
798;scientific education;enseignement scientifique
5122;scientific exchange;échange scientifique
4869;scientific library;bibliothèque scientifique
5808;scientific press;presse scientifique
3586;scientific profession;profession scientifique
2797;scientific progress;progrès scientifique
7130;scientific report;expertise scientifique
2924;scientific research;recherche scientifique
663;Scotland;Écosse
5601;screen;écran
5882;sculpture;sculpture
1870;sea;mer
1050;sea-bed;fond marin
2437;sea fish;poisson de mer
2308;sea fishing;pêche maritime
6406;seal;phoque
3972;search;perquisition
c_f7430876;search and rescue;recherche et sauvetage
6773;search engine;moteur de recherche
5941;seasonal employment;travail saisonnier
1925;seasonal migration;migration saisonnière
5980;seasonal unemployment;chômage saisonnier
4563;seasonal worker;travailleur saisonnier
2201;SEATO;OTASE
4180;seat of institution;siège de l'institution
799;secondary education;enseignement secondaire
4018;secondary legislation;droit dérivé
3464;secondary residence;résidence secondaire
4016;secondary sector;secteur secondaire
4701;second ballot;scrutin de ballottage
199;second Lomé Convention;convention de Lomé II
5584;second stage of EMU;deuxième phase de l'UEM
7214;Second World War;Seconde Guerre mondiale
3680;secretarial allowance;indemnité de secrétariat
3583;secretarial staff;personnel de secrétariat
5885;secretariat of an Institution;secrétariat d'une institution
5279;Secretariat of the Pacific Community;secrétariat de la Communauté du Pacifique
4178;Secretary General of an Institution;secrétaire général d'une institution
4766;secret ballot;vote secret
4140;secret service;service secret
5170;secret society;société secrète
3803;section;profilé
4817;sectoral agreement;accord sectoriel
995;sectoral aid;aide sectorielle
2408;sectoral planning;planification sectorielle
787;secular education;enseignement laïc
6862;secularity;laïcité
5625;secular State;État laïc
4646;securities;valeur mobilière
4025;security of supply;sécurité d'approvisionnement
5888;security services;sécurité et gardiennage
6391;sedimentology;sédimentologie
4081;seed;semence
1668;seed flax;lin oléagineux
2409;seedling;plant
3141;seismic monitoring;prévention antisismique
4176;seismology;sismologie
3839;seizure of goods;saisie de biens
4072;selection of pupils;sélection des élèves
444;selective dissemination of information;diffusion sélective d'information
3008;selective distribution agreement;distribution sélective
1600;self-defence;légitime défense
4216;self-determination;autodétermination
3545;self-employed person;profession indépendante
6008;self-employment;activité non salariée
4226;self-financing;autofinancement
4233;self-management;autogestion
6609;self-regulation;autoréglementation
3211;self-service store;libre-service
330;self-sufficiency farming;culture vivrière
5201;self-sufficiency in energy;indépendance énergétique
3488;self-sufficiency in food;indépendance alimentaire
4389;self-sufficiency rate;taux d'autoapprovisionnement
4186;self-supply;autoapprovisionnement
3210;selling at a loss;vente à perte
2664;selling price;prix de vente
c_a17a2156;semantic web;web sémantique
2780;semi-manufactured goods;produit semi-manufacturé
4084;semi-metal;semi-métal
4535;semi-public transport;transport semi-collectif
2209;semi-skilled worker;ouvrier spécialisé
1103;semi-soft cheese;fromage à pâte demi-dure
4092;Senegal;Sénégal
5436;seniority;ancienneté
5085;senior management;cadre supérieur
5958;sensitive area;zone sensible
2781;sensitive product;produit sensible
2339;separated person;personne séparée
4093;separation of powers;séparation des pouvoirs
5892;Serbia;Serbie
6223;Serbia and Montenegro;Serbie-et-Monténégro
4139;serial publication;publication en série
4095;sericulture;sériciculture
5251;servant (EU);agent (UE)
4099;service;service
6365;service concession;concession de services
1384;service industry;industrie des services
3610;service occupation;personnel de service
5206;services company;société de services
5725;services contract;marché de services
6369;services of general interest;service d'intérêt général
4145;sesame;sésame
1144;set-aside;gel des terres
3112;settlement of disputes;règlement des différends
1343;severance pay;indemnité de licenciement
8311;Severen tsentralen (Bulgaria);Severen tsentralen (Bulgarie)
8317;Severoiztochen (Bulgaria);Severoiztochen (Bulgarie)
8324;Severozapaden (Bulgaria);Severozapaden (Bulgarie)
6408;sewage sludge;boue d'épuration
681;sex education;éducation sexuelle
454;sexual discrimination;discrimination sexuelle
3911;sexual freedom;liberté sexuelle
5659;sexual harassment;harcèlement sexuel
7389;sexuality;sexualité
5721;sexually transmitted disease;maladie sexuellement transmissible
1942;sexual minority;minorité sexuelle
3353;sexual mutilation;mutilation sexuelle
5572;sexual offence;délit sexuel
6616;sexual tourism;tourisme sexuel
4727;sexual violence;violence sexuelle
4148;Seychelles;Seychelles
c_834b57c4;shadow banking;système bancaire parallèle
5074;shadow cabinet;cabinet fantôme
c_ece9dd5b;shale gas;gaz de schiste
3698;shape-memory alloy;alliage à mémoire
5362;share;action financière
5218;share capital;capital social
1890;share farming;métayage
5389;shareholder;actionnaire
2264;shareholding;participation
4154;Sharjah;Sharjah
2211;sheep;ovin
1108;sheep's milk cheese;fromage de brebis
4691;sheepmeat;viande ovine
3802;sheet;tôle
2999;shellfish farming;conchyliculture
4553;shift work;travail par roulement
2282;ship's flag;pavillon de navire
3100;ship's passport;permis de navigation
155;shipbuilding;construction navale
5211;ship canal;canal maritime
3129;shipping policy;politique maritime
5353;shopping centre;centre commercial
2317;shortage;pénurie
163;shorter working week;contraction de la semaine
286;short-term credit;crédit à court terme
2458;short-term economic policy;politique conjoncturelle
112;short-term economic prospects;conjoncture économique
1001;short-term financing;financement à court terme
2612;short-term forecast;prévision à court terme
4237;short-term monetary support;soutien monétaire à court terme
5979;short-time working;chômage partiel
8320;Shumen region;région de Shumen
7874;Šiauliai county;district de Siauliai
8504;Sibiu;Sibiu
4155;Sicily;Sicile
102;sick leave;congé de maladie
4161;Sierra Leone;Sierra Leone
469;signalling device;dispositif de signalisation
3466;signature of an agreement;signature d'accord
1751;silent majority;majorité silencieuse
7967;Silesia province;voïévodie de Silésie
8321;Silistra region;région de Silistra
4207;silk;soie
6319;silo;silo
2514;silver;argent
4352;silviculture;sylviculture
1753;simple majority;majorité simple
3181;simplification of formalities;simplification des formalités
6257;simplification of legislation;simplification législative
6267;simulation;simulation
4164;Singapore;Singapour
3976;single-ballot system;scrutin à un tour
4142;single-crop farming;monoculture
3180;single document;document unique
4034;Single European Act;Acte unique européen
c_52792cef;Single European Sky;ciel unique européen
5795;single exchange-rate policy;politique de changes unique
1693;single-family housing;logement individuel
3299;single market;marché unique
5797;single monetary policy;politique monétaire unique
2238;single parent;parent célibataire
8459;single payment scheme;régime de paiement unique
451885;Sint Maarten;Sint-Maarten
4173;sisal;sisal
3785;siting of power stations;implantation de centrale
445;size of business;dimension de l'entreprise
8282;Sjælland (region);Sjaelland (région)
7999;Skåne county;Scanie
2208;skilled worker;ouvrier qualifié
6351;skill obsolescence;qualification obsolète
1570;skimmed milk;lait écrémé
2958;skimmed milk powder;lait écrémé en poudre
5716;skin disease;maladie de la peau
1888;slaughter animal;animal de boucherie
4745;slaughtered poultry;volaille morte
1857;slaughter of animals;abattage d'animaux
2620;slaughter premium;prime à l'abattage
857;slavery;esclavage
8330;Sliven region;région de Sliven
5859;Slovakia;Slovaquie
5898;Slovenia;Slovénie
2643;sluice-gate price;prix d'écluse
4874;slum;bidonville
6245;Småland and the islands (Sweden);Småland et îles
3622;small and medium industries;petites et moyennes industries
2359;small and medium-sized enterprises;petites et moyennes entreprises
c_9104c45f;small arms;arme de petit calibre
2358;small business;petite entreprise
2360;smallholding;petite exploitation
3620;small industry;petite industrie
3592;small retailer;petit commerce
c_b2c019c8;small state;petit État
2361;small town;petite ville
2757;smoked product;produit fumé
4374;smoking;tabagisme
8309;Smolyan region;région de Smolian
6046;social adjustment;adaptation sociale
1820;social analysis;analyse sociale
892;social and cultural anthropology;anthropologie sociale et culturelle
3357;social assistance;assistance sociale
4887;social audit;bilan social
6549;social behaviour;comportement social
3344;social budget;budget social
5382;social change;changement social
6002;social class;classe sociale
6081;social clause;clause sociale
101;social conflict;conflit social
282;social cost;coût social
1547;social court;juridiction sociale
7216;social democracy;social-démocratie
2260;Social Democratic Party;parti social-démocrate
432;social development;développement social
5587;social dialogue;dialogue social
5588;social dialogue (EU);dialogue social (UE)
6105;social dumping;dumping social
3082;social economy;économie sociale
3358;social facilities;équipement social
7131;social impact;impact social
1353;social indicator;indicateur social
1420;social inequality;inégalité sociale
1469;social integration;intégration sociale
4188;socialism;socialisme
1479;Socialist International;internationale socialiste
2261;Socialist Party;parti socialiste
6752;social labelling;label social
580;social legislation;droit social
4706;social life;vie sociale
2873;socially disadvantaged class;catégorie sociale défavorisée
c_324b44f1;social media;médias sociaux
3372;social medicine;médecine sociale
1951;social mobility;mobilité sociale
2011;social movement;mouvement social
2083;social norm;norme sociale
6552;social pact;pacte social
2270;social participation;participation sociale
3572;social partners;partenaire social
2517;social policy;politique sociale
6253;Social Policy Agreement (EU);accord social (UE)
2690;social problem;problème social
3179;social rehabilitation;réinsertion sociale
3899;social rights;droits sociaux
3748;social role;rôle social
3956;social sciences;sciences sociales
4050;social security;sécurité sociale
2605;social-security benefit;prestation sociale
250;social-security contribution;cotisation sociale
4028;social-security harmonisation;harmonisation des sécurités sociales
3359;social security legislation;droit de la sécurité sociale
4143;social services;service social
85;social situation;situation sociale
c_6c4d5118;social statistics;statistique sociale
4277;social status;statut social
4305;social structure;structure sociale
772;social survey;enquête sociale
6785;social transfers;transferts sociaux
4881;social well-being;bien-être social
3360;social work;travail social
4564;social worker;travailleur social
851;sociocultural facilities;équipement socioculturel
3487;sociocultural group;groupe socio-culturel
